date,product,category,price,unit,market_name,region,woreda,price_type
2023-11-20,Pepper powder,Other,2245.41,quintal,Bahir Dar,SNNPR,Hadiya,Wholesale
2024-06-07,Beef (raw),Animal Product,755.98,quintal,Hossana,Amhara,Lideta,Retail
2023-08-02,Dry peas,Other,234.91,kg,Hossana,Southwest Ethiopia,Bole,Farmgate
2023-10-24,Pepper powder,Other,1468.05,quintal,Merkato,Oromia,Kaffa,Farmgate
2023-10-12,Fava beans,Other,1802.91,quintal,Hawassa,Addis Ababa,Kolfe,Wholesale
2023-12-28,Spaghetti,Processed Food,1754.51,quintal,Hossana,Oromia,Lideta,Wholesale
2023-02-04,Margarine,Processed Food,1307.33,quintal,Dessie,Addis Ababa,Bole,Wholesale
2023-12-07,Nifro,Other,147.9,kg,Hossana,Sidama,Jimma Town,Wholesale
2023-12-08,Tomato,Vegetable,1654.99,quintal,Merkato,Oromia,Kaffa,Farmgate
2024-01-09,Kale (Gomen),Vegetable,74.33,kg,Adama,Addis Ababa,Bole,Wholesale
2023-01-14,Dry peas,Other,2436.9,quintal,Bahir Dar,Tigray,Kaffa,Farmgate
2023-01-16,Rice (local),Cereal,1949.37,quintal,Merkato,Southwest Ethiopia,Hadiya,Wholesale
2023-08-08,Green pepper,Vegetable,1321.17,quintal,Gonder,Oromia,Wolaita,Retail
2024-05-03,Lettuce,Vegetable,1958.37,quintal,Adama,Tigray,Kolfe,Wholesale
2024-03-18,Fava beans,Other,123.15,kg,Bahir Dar,Addis Ababa,Jimma Town,Farmgate
2023-05-17,Hot pepper,Vegetable,2057.01,quintal,Adama,Sidama,South Wollo,Farmgate
2023-04-03,Coffee (roasted),Processed Food,99.84,kg,Hawassa,Amhara,Wolaita,Retail
2023-09-29,Fava beans,Other,1516.73,quintal,Merkato,Oromia,Wolaita,Retail
2023-01-21,Tea (local),Processed Food,1118.65,quintal,Dessie,Oromia,Bole,Wholesale
2023-04-04,Beetroot,Vegetable,1425.85,quintal,Dessie,SNNPR,Kaffa,Farmgate
2024-06-05,Carrot,Vegetable,186.32,kg,Hawassa,Addis Ababa,Kolfe,Farmgate
2023-04-28,Lettuce,Vegetable,297.26,kg,Hossana,Amhara,Lideta,Wholesale
2023-12-13,Cooking oil (palm),Processed Food,1435.81,quintal,Merkato,Tigray,Kolfe,Farmgate
2023-07-31,Beef (raw),Animal Product,829.26,kg,Dessie,Tigray,Lideta,Wholesale
2023-03-24,Spaghetti,Processed Food,1520.87,quintal,Gonder,Tigray,Jimma Town,Retail
2023-08-15,Millet,Cereal,242.29,kg,Adama,Addis Ababa,North Shewa,Farmgate
2023-11-13,Kale (Gomen),Vegetable,73.23,kg,Bahir Dar,Tigray,North Shewa,Farmgate
2023-06-19,Mutton,Animal Product,2233.07,quintal,Hawassa,Oromia,Jimma Town,Wholesale
2023-06-02,Rice (local),Cereal,1505.64,kg,Adama,Addis Ababa,Basketo,Farmgate
2024-03-27,Kale (Gomen),Vegetable,284.56,kg,Hossana,Addis Ababa,Kolfe,Farmgate
2024-04-17,Sorghum,Cereal,1220.82,quintal,Dessie,Sidama,North Shewa,Wholesale
2023-10-20,Lemon,Fruit,1451.63,quintal,Shola,Sidama,Jimma Town,Wholesale
2023-12-02,Potato,Vegetable,38.17,kg,Adama,SNNPR,Basketo,Wholesale
2023-11-13,Maize,Cereal,712.54,kg,Jimma,SNNPR,South Wollo,Wholesale
2023-10-08,Flour (wheat),Processed Food,1228.21,quintal,Hawassa,SNNPR,Basketo,Wholesale
2023-12-28,Milk (raw),Animal Product,45.64,quintal,Merkato,Southwest Ethiopia,Bole,Farmgate
2023-12-13,Guava,Fruit,1593.47,quintal,Hawassa,Sidama,Lideta,Retail
2023-09-29,Avocado,Fruit,1361.16,quintal,Wolkite,Sidama,Jimma Town,Farmgate
2024-05-07,Mango,Fruit,1642.42,quintal,Hossana,Southwest Ethiopia,Kolfe,Wholesale
2023-03-10,Margarine,Processed Food,2081.01,quintal,Adama,Amhara,Lideta,Farmgate
2024-04-17,Cabbage,Vegetable,1091.48,quintal,Hawassa,Addis Ababa,Jimma Town,Farmgate
2024-03-15,Chicken (live),Animal Product,358.69,quintal,Merkato,Addis Ababa,North Shewa,Farmgate
2024-01-09,Oats,Cereal,48.21,kg,Jimma,Addis Ababa,Basketo,Farmgate
2024-03-30,Pepper powder,Other,273.14,kg,Gonder,SNNPR,North Shewa,Retail
2024-06-19,Powdered milk,Processed Food,1074.14,quintal,Bahir Dar,Oromia,Kolfe,Retail
2023-04-18,Nifro,Other,2278.62,quintal,Merkato,Sidama,North Shewa,Farmgate
2023-04-11,Rice (local),Cereal,1848.33,quintal,Adama,Oromia,North Shewa,Retail
2023-08-18,Maize,Cereal,912.57,quintal,Jimma,Southwest Ethiopia,North Shewa,Wholesale
2024-01-15,Yogurt,Animal Product,259.06,kg,Dessie,Sidama,Jimma Town,Retail
2024-01-26,Goat meat,Animal Product,233.97,kg,Jimma,Tigray,Wolaita,Farmgate
2023-01-19,Eggs,Animal Product,8.76,quintal,Dessie,Addis Ababa,Wolaita,Wholesale
2023-02-28,Eggs,Animal Product,9.89,quintal,Hossana,Oromia,Lideta,Retail
2023-06-22,Butter (traditional),Animal Product,178.0,kg,Jimma,Addis Ababa,Kolfe,Retail
2024-04-29,Barley,Cereal,1427.9,kg,Hawassa,Amhara,Jimma Town,Farmgate
2023-07-05,Kale (Gomen),Vegetable,50.81,kg,Bahir Dar,Tigray,Hadiya,Retail
2024-01-24,Beef (raw),Animal Product,720.85,quintal,Shola,Southwest Ethiopia,Hadiya,Wholesale
2023-07-05,Fava beans,Other,1068.84,quintal,Jimma,Tigray,Jimma Town,Farmgate
2024-01-16,Powdered milk,Processed Food,2090.32,quintal,Adama,Sidama,Basketo,Wholesale
2023-01-05,Banana,Fruit,244.93,kg,Merkato,Southwest Ethiopia,North Shewa,Retail
2024-05-26,Salt,Processed Food,121.18,kg,Hossana,Addis Ababa,Wolaita,Retail
2023-08-28,Shiro,Other,1993.69,quintal,Gonder,Sidama,Hadiya,Farmgate
2023-01-01,Powdered milk,Processed Food,59.39,kg,Hossana,Oromia,Lideta,Retail
2023-03-26,Chicken (dressed),Animal Product,35.23,kg,Adama,Oromia,Basketo,Farmgate
2023-05-10,Butter (traditional),Animal Product,284.93,kg,Jimma,Amhara,Bole,Retail
2023-03-28,Salt,Processed Food,1570.6,quintal,Bahir Dar,Southwest Ethiopia,Kaffa,Farmgate
2024-06-03,Shiro,Other,78.79,kg,Adama,Sidama,Basketo,Wholesale
2023-04-11,Honey,Other,1869.9,quintal,Gonder,SNNPR,Hadiya,Farmgate
2024-03-25,Sorghum,Cereal,921.31,quintal,Hawassa,Tigray,North Shewa,Farmgate
2023-11-16,Flour (wheat),Processed Food,126.42,kg,Jimma,Amhara,Hadiya,Retail
2023-12-19,Lentils,Other,227.06,kg,Jimma,Southwest Ethiopia,Kaffa,Wholesale
2024-04-29,Avocado,Fruit,151.91,kg,Hawassa,Southwest Ethiopia,Wolaita,Retail
2024-01-29,Sugar (local),Processed Food,261.97,kg,Wolkite,SNNPR,Lideta,Farmgate
2024-04-05,Teff (red),Cereal,1672.67,kg,Dessie,Addis Ababa,Hadiya,Farmgate
2023-03-29,Chickpeas,Other,147.58,kg,Gonder,Southwest Ethiopia,South Wollo,Wholesale
2023-06-15,Teff (white),Cereal,2035.15,quintal,Merkato,Southwest Ethiopia,Jimma Town,Retail
2024-01-08,Spices mix,Other,32.75,kg,Merkato,Southwest Ethiopia,Bole,Retail
2024-01-01,Shiro,Other,42.99,kg,Adama,Amhara,Lideta,Farmgate
2023-05-01,Potato,Vegetable,52.09,kg,Jimma,Sidama,North Shewa,Wholesale
2023-06-30,Roasted grains,Other,33.23,kg,Wolkite,Amhara,Kaffa,Farmgate
2023-04-30,Beef (raw),Animal Product,826.69,quintal,Bahir Dar,SNNPR,Basketo,Farmgate
2023-10-08,Hot pepper,Vegetable,2004.33,quintal,Dessie,Amhara,North Shewa,Farmgate
2023-06-04,Mango,Fruit,2434.44,quintal,Bahir Dar,Addis Ababa,Basketo,Wholesale
2023-11-18,Eggs,Animal Product,7.34,quintal,Adama,SNNPR,Bole,Farmgate
2023-02-14,Teff (red),Cereal,1724.09,kg,Wolkite,Oromia,South Wollo,Retail
2024-04-29,Tea (local),Processed Food,198.63,kg,Merkato,Oromia,Hadiya,Retail
2023-03-05,Butter (traditional),Animal Product,1103.77,quintal,Wolkite,Sidama,Kolfe,Wholesale
2023-11-10,Spices mix,Other,176.91,kg,Adama,Addis Ababa,Wolaita,Retail
2023-02-16,Onion (red),Vegetable,139.73,kg,Jimma,Southwest Ethiopia,Bole,Wholesale
2023-05-08,Green pepper,Vegetable,1108.6,quintal,Shola,Tigray,Kolfe,Retail
2024-03-24,Beef (raw),Animal Product,714.06,quintal,Wolkite,Amhara,Lideta,Wholesale
2024-04-24,Oats,Cereal,2250.02,quintal,Merkato,Addis Ababa,Jimma Town,Farmgate
2023-09-04,Maize,Cereal,742.62,kg,Bahir Dar,SNNPR,Kolfe,Retail
2023-01-23,Chicken (dressed),Animal Product,152.25,kg,Shola,Sidama,Basketo,Farmgate
2023-04-03,Grapes,Fruit,67.06,kg,Wolkite,Amhara,Kaffa,Wholesale
2023-01-04,Teff (white),Cereal,1911.25,quintal,Jimma,Sidama,South Wollo,Farmgate
2023-09-05,Flour (wheat),Processed Food,119.01,kg,Adama,Addis Ababa,Jimma Town,Farmgate
2023-01-18,Cooking oil (palm),Processed Food,1410.67,quintal,Jimma,Tigray,Wolaita,Wholesale
2023-01-30,Kale (Gomen),Vegetable,47.17,kg,Bahir Dar,Addis Ababa,Kolfe,Retail
2023-01-15,Guava,Fruit,2389.66,quintal,Wolkite,Oromia,South Wollo,Wholesale
2023-06-27,Orange,Fruit,218.73,kg,Bahir Dar,Tigray,Basketo,Wholesale
2024-04-25,Butter (traditional),Animal Product,44.85,kg,Gonder,Southwest Ethiopia,Wolaita,Farmgate
2023-07-28,Shiro,Other,63.76,kg,Shola,Oromia,Wolaita,Farmgate
2023-06-26,Flour (wheat),Processed Food,117.3,kg,Adama,Amhara,South Wollo,Farmgate
2023-11-23,Chicken (dressed),Animal Product,131.03,kg,Hossana,Amhara,Basketo,Retail
2023-07-18,Flour (wheat),Processed Food,1796.94,quintal,Bahir Dar,Amhara,Kolfe,Farmgate
2023-08-03,Macaroni,Processed Food,2346.67,quintal,Gonder,Tigray,Lideta,Farmgate
2023-06-02,Honey,Other,107.1,kg,Hawassa,Southwest Ethiopia,Kaffa,Farmgate
2024-01-01,Tomato,Vegetable,1605.51,quintal,Merkato,Addis Ababa,South Wollo,Farmgate
2023-09-15,Barley,Cereal,1379.11,kg,Merkato,Amhara,Jimma Town,Retail
2023-01-17,Milk (raw),Animal Product,39.37,quintal,Merkato,Tigray,South Wollo,Wholesale
2024-03-04,Green pepper,Vegetable,1959.61,quintal,Bahir Dar,Oromia,North Shewa,Wholesale
2024-06-16,Butter (traditional),Animal Product,1856.25,quintal,Shola,Oromia,Jimma Town,Wholesale
2023-07-04,Carrot,Vegetable,1450.7,quintal,Hossana,Tigray,South Wollo,Wholesale
2023-06-01,Orange,Fruit,102.45,kg,Adama,Addis Ababa,Hadiya,Farmgate
2023-02-18,Barley,Cereal,1266.25,quintal,Adama,Amhara,Kaffa,Farmgate
2023-02-22,Nifro,Other,2030.01,quintal,Gonder,SNNPR,Hadiya,Retail
2023-10-02,Cabbage,Vegetable,2064.71,quintal,Shola,Addis Ababa,Lideta,Retail
2023-08-07,Teff (white),Cereal,1979.77,quintal,Shola,Tigray,South Wollo,Retail
2023-07-11,Roasted grains,Other,53.6,kg,Gonder,Amhara,Basketo,Retail
2023-11-15,Cooking oil (palm),Processed Food,178.17,kg,Jimma,SNNPR,Kaffa,Retail
2024-06-09,Barley,Cereal,1219.44,kg,Bahir Dar,Addis Ababa,Hadiya,Retail
2023-07-19,Millet,Cereal,1559.17,quintal,Wolkite,SNNPR,Kaffa,Wholesale
2023-06-07,Grapes,Fruit,233.67,kg,Jimma,Amhara,Jimma Town,Wholesale
2023-06-29,Maize,Cereal,946.29,kg,Wolkite,Amhara,Kaffa,Wholesale
2023-06-19,Green pepper,Vegetable,76.26,kg,Wolkite,Addis Ababa,South Wollo,Farmgate
2023-04-01,Honey,Other,1457.37,quintal,Wolkite,Sidama,Hadiya,Retail
2023-11-06,Flour (wheat),Processed Food,215.6,kg,Dessie,Oromia,Wolaita,Wholesale
2024-04-22,Roasted grains,Other,1662.33,quintal,Dessie,Amhara,Lideta,Retail
2023-05-08,Margarine,Processed Food,159.86,kg,Wolkite,Southwest Ethiopia,Bole,Farmgate
2023-06-17,Millet,Cereal,240.22,kg,Hossana,Sidama,Lideta,Wholesale
2023-10-16,Sugar (local),Processed Food,2234.39,quintal,Hossana,Addis Ababa,Hadiya,Wholesale
2023-01-09,Potato,Vegetable,112.18,kg,Merkato,Sidama,Kolfe,Farmgate
2023-05-20,Roasted grains,Other,1789.75,quintal,Shola,Addis Ababa,Lideta,Wholesale
2023-11-11,Onion (red),Vegetable,250.7,kg,Jimma,SNNPR,Kaffa,Wholesale
2023-07-07,Nifro,Other,1328.81,quintal,Shola,Tigray,Jimma Town,Farmgate
2023-05-29,Beef (raw),Animal Product,788.86,kg,Hossana,Southwest Ethiopia,Bole,Retail
2023-02-15,Chicken (dressed),Animal Product,2219.57,quintal,Bahir Dar,SNNPR,South Wollo,Retail
2024-01-01,Guava,Fruit,2334.88,quintal,Bahir Dar,SNNPR,Wolaita,Wholesale
2023-12-25,Carrot,Vegetable,1584.1,quintal,Dessie,Southwest Ethiopia,Kolfe,Wholesale
2023-01-21,Roasted grains,Other,215.79,kg,Bahir Dar,Southwest Ethiopia,Basketo,Wholesale
2024-01-02,Pepper powder,Other,1174.92,quintal,Merkato,Oromia,Hadiya,Farmgate
2023-06-05,Roasted grains,Other,2125.35,quintal,Hawassa,SNNPR,Bole,Wholesale
2023-02-15,Milk (raw),Animal Product,42.42,quintal,Hawassa,Addis Ababa,Kolfe,Farmgate
2023-08-19,Salt,Processed Food,1826.6,quintal,Wolkite,Addis Ababa,Bole,Wholesale
2023-10-09,Cheese (Ayib),Animal Product,112.49,kg,Adama,Southwest Ethiopia,Basketo,Farmgate
2023-12-30,Goat meat,Animal Product,42.59,kg,Hossana,Sidama,Hadiya,Farmgate
2023-01-24,Chicken (dressed),Animal Product,2466.37,quintal,Merkato,Amhara,Kolfe,Farmgate
2024-01-23,Maize,Cereal,1081.97,kg,Jimma,Oromia,Kolfe,Farmgate
2023-03-31,Hot pepper,Vegetable,217.65,kg,Hawassa,Tigray,Kolfe,Wholesale
2023-08-11,Green pepper,Vegetable,2119.05,quintal,Merkato,Addis Ababa,Hadiya,Retail
2024-05-28,Barley,Cereal,1324.08,quintal,Dessie,Oromia,Hadiya,Wholesale
2023-03-10,Mango,Fruit,196.66,kg,Jimma,Tigray,Lideta,Retail
2024-02-27,Mango,Fruit,34.53,kg,Bahir Dar,Southwest Ethiopia,Bole,Farmgate
2024-06-11,Tea (local),Processed Food,1639.37,quintal,Gonder,SNNPR,Basketo,Farmgate
2024-02-08,Apple (local),Fruit,1322.01,quintal,Gonder,SNNPR,Kaffa,Farmgate
2023-07-12,Yogurt,Animal Product,1103.59,quintal,Gonder,Amhara,Basketo,Retail
2023-03-30,Chickpeas,Other,1462.76,quintal,Hossana,Southwest Ethiopia,Bole,Retail
2023-12-16,Carrot,Vegetable,1717.58,quintal,Adama,Tigray,Kolfe,Retail
2023-04-02,Barley,Cereal,1486.34,quintal,Jimma,SNNPR,North Shewa,Farmgate
2023-10-08,Salt,Processed Food,200.76,kg,Wolkite,SNNPR,Lideta,Farmgate
2023-05-19,Sorghum,Cereal,1079.44,quintal,Hossana,SNNPR,South Wollo,Wholesale
2023-04-02,Cabbage,Vegetable,40.92,kg,Hossana,Southwest Ethiopia,Bole,Wholesale
2023-01-12,Macaroni,Processed Food,1481.45,quintal,Shola,Southwest Ethiopia,Hadiya,Farmgate
2023-10-12,Banana,Fruit,1615.51,quintal,Adama,Addis Ababa,Hadiya,Farmgate
2023-10-15,Mango,Fruit,284.41,kg,Bahir Dar,SNNPR,South Wollo,Retail
2023-08-06,Onion (red),Vegetable,242.06,kg,Adama,Sidama,Kaffa,Farmgate
2024-03-15,Cooking oil (palm),Processed Food,176.44,kg,Hawassa,Southwest Ethiopia,Basketo,Farmgate
2023-06-16,Beetroot,Vegetable,2026.62,quintal,Hossana,Amhara,Hadiya,Farmgate
2024-04-30,Rice (imported),Cereal,2392.48,quintal,Bahir Dar,SNNPR,South Wollo,Farmgate
2024-02-11,Fava beans,Other,52.64,kg,Dessie,Tigray,Kolfe,Wholesale
2023-07-04,Butter (traditional),Animal Product,143.43,kg,Dessie,Oromia,Basketo,Farmgate
2024-03-19,Cooking oil (palm),Processed Food,247.32,kg,Gonder,Southwest Ethiopia,North Shewa,Wholesale
2023-09-03,Shiro,Other,1393.92,quintal,Dessie,Southwest Ethiopia,North Shewa,Farmgate
2024-03-15,Avocado,Fruit,119.17,kg,Merkato,Tigray,Jimma Town,Retail
2024-02-29,Salt,Processed Food,1205.33,quintal,Wolkite,Oromia,Wolaita,Retail
2023-05-28,Teff (red),Cereal,1645.07,kg,Gonder,Tigray,South Wollo,Retail
2023-01-14,Beef (raw),Animal Product,799.79,quintal,Merkato,Oromia,Kolfe,Farmgate
2023-07-31,Spices mix,Other,1354.71,quintal,Hawassa,Amhara,Jimma Town,Farmgate
2024-02-07,Maize,Cereal,902.29,kg,Dessie,Amhara,Basketo,Retail
2023-08-29,Nifro,Other,33.74,kg,Bahir Dar,Addis Ababa,South Wollo,Wholesale
2023-04-19,Butter (traditional),Animal Product,2246.07,quintal,Hossana,Southwest Ethiopia,Kaffa,Farmgate
2024-05-19,Tomato,Vegetable,218.04,kg,Hawassa,Southwest Ethiopia,Kolfe,Wholesale
2024-05-24,Coffee (roasted),Processed Food,1817.74,quintal,Gonder,Amhara,Hadiya,Wholesale
2023-04-21,Margarine,Processed Food,176.92,kg,Shola,SNNPR,Bole,Retail
2023-01-11,Onion (red),Vegetable,2483.17,quintal,Dessie,Addis Ababa,Wolaita,Wholesale
2023-05-27,Nifro,Other,259.31,kg,Hossana,Amhara,Kolfe,Retail
2024-06-22,Mango,Fruit,2174.32,quintal,Dessie,Sidama,South Wollo,Wholesale
2023-12-07,Macaroni,Processed Food,1626.83,quintal,Dessie,Sidama,Jimma Town,Wholesale
2024-02-14,Beef (raw),Animal Product,832.44,quintal,Hossana,Amhara,Hadiya,Farmgate
2024-04-19,Cheese (Ayib),Animal Product,286.43,kg,Shola,Oromia,Kolfe,Farmgate
2024-06-08,Spaghetti,Processed Food,2026.77,quintal,Shola,Sidama,Kaffa,Wholesale
2023-04-12,Apple (local),Fruit,1903.06,quintal,Hawassa,SNNPR,Wolaita,Retail
2024-01-15,Green pepper,Vegetable,299.26,kg,Shola,Oromia,Kolfe,Wholesale
2023-08-22,Shiro,Other,217.04,kg,Shola,Oromia,Bole,Retail
2024-04-25,Lentils,Other,1444.23,quintal,Hossana,Southwest Ethiopia,Hadiya,Farmgate
2023-07-13,Powdered milk,Processed Food,1280.91,quintal,Dessie,Amhara,Basketo,Wholesale
2023-03-30,Chicken (dressed),Animal Product,1114.45,quintal,Jimma,Amhara,North Shewa,Retail
2023-03-19,Millet,Cereal,2337.63,quintal,Merkato,SNNPR,Bole,Retail
2023-04-16,Cheese (Ayib),Animal Product,1346.02,quintal,Adama,Southwest Ethiopia,Lideta,Wholesale
2024-01-21,Grapes,Fruit,285.33,kg,Merkato,Oromia,Hadiya,Farmgate
2023-05-18,Guava,Fruit,238.51,kg,Shola,Amhara,Jimma Town,Farmgate
2023-04-27,Lentils,Other,205.48,kg,Hossana,Amhara,Jimma Town,Wholesale
2024-02-18,Beetroot,Vegetable,247.9,kg,Wolkite,Southwest Ethiopia,South Wollo,Farmgate
2023-05-08,Avocado,Fruit,190.75,kg,Gonder,Tigray,Hadiya,Wholesale
2024-02-01,Pepper powder,Other,1295.51,quintal,Merkato,Amhara,Bole,Farmgate
2024-03-29,Orange,Fruit,275.57,kg,Hossana,Sidama,South Wollo,Wholesale
2024-05-05,Sorghum,Cereal,1070.75,kg,Merkato,Southwest Ethiopia,Kaffa,Retail
2024-05-13,Chicken (live),Animal Product,302.58,quintal,Merkato,Southwest Ethiopia,Hadiya,Wholesale
2023-11-20,Banana,Fruit,53.83,kg,Shola,Southwest Ethiopia,Kaffa,Retail
2023-10-04,Hot pepper,Vegetable,108.68,kg,Adama,Tigray,Lideta,Wholesale
2024-05-31,Salt,Processed Food,1576.81,quintal,Shola,Sidama,Jimma Town,Farmgate
2023-10-28,Butter (traditional),Animal Product,228.59,kg,Gonder,Addis Ababa,North Shewa,Farmgate
2023-03-21,Orange,Fruit,1418.96,quintal,Bahir Dar,Amhara,Kolfe,Wholesale
2023-07-19,Watermelon,Fruit,2387.48,quintal,Shola,Tigray,Wolaita,Retail
2023-06-28,Salt,Processed Food,2450.21,quintal,Dessie,Tigray,North Shewa,Retail
2023-05-04,Rice (imported),Cereal,2355.62,quintal,Gonder,Southwest Ethiopia,Jimma Town,Retail
2024-05-21,Pepper powder,Other,1078.96,quintal,Gonder,Southwest Ethiopia,Wolaita,Retail
2024-02-22,Lemon,Fruit,2082.67,quintal,Shola,Tigray,Jimma Town,Wholesale
2023-12-23,Chickpeas,Other,185.85,kg,Bahir Dar,Amhara,Kaffa,Retail
2023-12-24,Chickpeas,Other,98.82,kg,Jimma,Southwest Ethiopia,North Shewa,Wholesale
2023-12-14,Macaroni,Processed Food,1644.79,quintal,Hawassa,Amhara,Hadiya,Wholesale
2023-03-01,Chicken (live),Animal Product,407.65,quintal,Hawassa,SNNPR,Hadiya,Farmgate
2023-06-30,Mango,Fruit,1565.8,quintal,Hawassa,Oromia,North Shewa,Farmgate
2023-04-09,Chicken (dressed),Animal Product,92.78,kg,Shola,Addis Ababa,South Wollo,Farmgate
2023-01-05,Powdered milk,Processed Food,2142.84,quintal,Wolkite,Amhara,Lideta,Wholesale
2023-08-02,Pepper powder,Other,1270.7,quintal,Shola,Addis Ababa,Basketo,Wholesale
2024-02-08,Guava,Fruit,1410.4,quintal,Jimma,SNNPR,Hadiya,Farmgate
2024-05-11,Beetroot,Vegetable,2373.29,quintal,Gonder,SNNPR,Jimma Town,Wholesale
2023-06-01,Beef (raw),Animal Product,725.66,quintal,Shola,Addis Ababa,Lideta,Wholesale
2023-03-30,Honey,Other,277.15,kg,Hawassa,Tigray,Wolaita,Farmgate
2023-12-24,Apple (local),Fruit,222.93,kg,Merkato,Southwest Ethiopia,Jimma Town,Retail
2023-12-17,Carrot,Vegetable,1249.34,quintal,Hawassa,Oromia,Jimma Town,Wholesale
2023-02-05,Potato,Vegetable,86.04,kg,Bahir Dar,SNNPR,Basketo,Retail
2024-05-06,Margarine,Processed Food,94.68,kg,Gonder,Oromia,Wolaita,Retail
2023-03-11,Powdered milk,Processed Food,2132.13,quintal,Hawassa,Oromia,Basketo,Retail
2023-11-13,Sorghum,Cereal,1068.81,kg,Jimma,Amhara,Lideta,Retail
2023-08-29,Eggs,Animal Product,8.12,quintal,Hawassa,Addis Ababa,Hadiya,Farmgate
2023-01-06,Powdered milk,Processed Food,2409.14,quintal,Bahir Dar,Amhara,Hadiya,Retail
2023-10-28,Roasted grains,Other,120.09,kg,Wolkite,Sidama,Kaffa,Retail
2023-06-23,Butter (traditional),Animal Product,1547.73,quintal,Shola,Amhara,Lideta,Wholesale
2023-07-22,Hot pepper,Vegetable,1471.33,quintal,Adama,Oromia,North Shewa,Retail
2024-03-01,Macaroni,Processed Food,124.0,kg,Gonder,Amhara,Jimma Town,Farmgate
2024-04-22,Tomato,Vegetable,63.54,kg,Hawassa,SNNPR,Kolfe,Retail
2023-10-27,Banana,Fruit,2106.27,quintal,Jimma,Amhara,Basketo,Wholesale
2024-02-22,Tomato,Vegetable,1674.89,quintal,Merkato,Amhara,Lideta,Wholesale
2023-06-04,Goat meat,Animal Product,1330.55,quintal,Hawassa,Tigray,Kolfe,Wholesale
2023-11-29,Banana,Fruit,1848.17,quintal,Adama,Amhara,Lideta,Farmgate
2023-12-21,Beef (raw),Animal Product,775.56,kg,Jimma,Oromia,Bole,Farmgate
2023-09-27,Butter (traditional),Animal Product,1610.06,quintal,Hawassa,Sidama,Wolaita,Retail
2024-02-01,Guava,Fruit,41.24,kg,Adama,Southwest Ethiopia,Wolaita,Farmgate
2023-09-18,Apple (local),Fruit,2498.51,quintal,Jimma,SNNPR,Kaffa,Retail
2023-01-06,Rice (local),Cereal,1622.48,kg,Bahir Dar,Addis Ababa,Bole,Retail
2023-07-01,Cheese (Ayib),Animal Product,178.91,kg,Gonder,Sidama,Bole,Retail
2023-09-02,Rice (imported),Cereal,2291.46,kg,Gonder,Addis Ababa,Kaffa,Farmgate
2024-04-22,Beef (raw),Animal Product,795.83,quintal,Shola,Addis Ababa,South Wollo,Retail
2024-05-06,Sugar (local),Processed Food,1579.85,quintal,Hossana,Amhara,Kaffa,Farmgate
2023-05-24,Onion (red),Vegetable,142.82,kg,Shola,Addis Ababa,South Wollo,Farmgate
2023-05-22,Hot pepper,Vegetable,2030.72,quintal,Bahir Dar,SNNPR,North Shewa,Farmgate
2024-06-11,Flour (wheat),Processed Food,2185.76,quintal,Merkato,Tigray,Kaffa,Retail
2023-01-15,Pepper powder,Other,1413.15,quintal,Wolkite,Tigray,Jimma Town,Retail
2023-07-11,Maize,Cereal,1057.78,kg,Hawassa,Southwest Ethiopia,North Shewa,Wholesale
2023-08-23,Honey,Other,1226.63,quintal,Gonder,Oromia,Wolaita,Wholesale
2023-11-09,Green pepper,Vegetable,221.34,kg,Dessie,Oromia,Hadiya,Farmgate
2024-06-20,Margarine,Processed Food,209.54,kg,Jimma,Sidama,Kolfe,Wholesale
2024-05-05,Mutton,Animal Product,36.37,kg,Shola,Sidama,Wolaita,Wholesale
2024-06-01,Orange,Fruit,131.8,kg,Jimma,Amhara,Kolfe,Farmgate
2024-05-04,Barley,Cereal,1347.02,quintal,Wolkite,Oromia,Basketo,Wholesale
2023-01-10,Beetroot,Vegetable,2154.49,quintal,Wolkite,Addis Ababa,Wolaita,Retail
2023-08-07,Pepper powder,Other,1659.7,quintal,Dessie,Sidama,North Shewa,Wholesale
2024-05-17,Macaroni,Processed Food,149.86,kg,Hawassa,Addis Ababa,Hadiya,Wholesale
2024-04-29,Green pepper,Vegetable,2226.55,quintal,Dessie,Tigray,Wolaita,Farmgate
2023-11-28,Orange,Fruit,172.71,kg,Wolkite,SNNPR,Jimma Town,Wholesale
2024-04-27,Barley,Cereal,1309.7,quintal,Dessie,Southwest Ethiopia,Lideta,Retail
2023-01-16,Rice (imported),Cereal,2393.89,quintal,Dessie,Southwest Ethiopia,North Shewa,Wholesale
2023-08-27,Lettuce,Vegetable,110.15,kg,Adama,Southwest Ethiopia,Kaffa,Farmgate
2023-09-06,Nifro,Other,2417.04,quintal,Bahir Dar,Addis Ababa,Jimma Town,Wholesale
2024-01-07,Teff (white),Cereal,2130.22,quintal,Merkato,Amhara,Lideta,Wholesale
2023-10-29,Tea (local),Processed Food,1211.39,quintal,Merkato,Tigray,Bole,Farmgate
2023-04-11,Cooking oil (palm),Processed Food,65.41,kg,Dessie,Amhara,Bole,Farmgate
2023-12-16,Millet,Cereal,2340.7,quintal,Dessie,Southwest Ethiopia,North Shewa,Farmgate
2023-07-07,Lentils,Other,70.61,kg,Merkato,SNNPR,Wolaita,Farmgate
2024-04-24,Roasted grains,Other,1374.26,quintal,Merkato,Tigray,Kolfe,Wholesale
2024-03-31,Powdered milk,Processed Food,58.3,kg,Hossana,Addis Ababa,Lideta,Wholesale
